time,total_pkt,avg_pkt_size,avg_size_ip,total_src_ip,entropy_src_ip,total_dst_ip,entropy_dst_ip,total_src_prt,entropy_src_prt,total_dst_prt,entropy_dst_prt,entropy_tcp_flag,avg_window_size,color
270,8183,340.6349969,6413.580046,454,0.704719533,450,0.701773775,399,0.625609445,343,0.644820508,0.510426864,16695.42081,no_attack
280,9319,398.3335855,9192.466334,420,0.712726846,430,0.718498977,419,0.649259675,387,0.664023471,0.590703232,17035.68542,no_attack
290,7736,423.9455091,8338.682051,405,0.681005927,412,0.687978024,364,0.634754771,332,0.643425534,0.504871714,15908.41297,no_attack
300,17527,719.0630651,31971.77608,410,0.45351165,420,0.454472209,369,0.429257253,337,0.437183058,0.461245271,11624.0222,attack
310,7905,320.9840276,5632.334081,464,0.711960561,481,0.715843973,412,0.641395662,375,0.651958304,0.526351903,17814.35139,no_attack
320,8261,356.7690712,6568.559551,462,0.70977451,464,0.71496494,409,0.64263156,359,0.660079458,0.536157015,18274.35858,no_attack
330,8146,339.6368356,6301.977064,453,0.72142726,447,0.722440776,427,0.649770073,374,0.661167093,0.57135558,17669.75713,no_attack
340,7234,278.4664341,4565.702517,453,0.730486348,457,0.737831561,425,0.65944336,378,0.668159231,0.57021043,17150.70227,no_attack
350,7423,269.2554318,4485.966063,457,0.721453874,469,0.723894084,438,0.667221462,378,0.676564078,0.485056578,16593.12697,no_attack
360,6822,332.4066292,5105.463636,461,0.723550968,474,0.723370411,436,0.670340622,375,0.674265669,0.52133202,16749.36185,no_attack
370,6816,283.4172971,4495.331765,441,0.731382228,445,0.734870248,404,0.665460406,356,0.674736853,0.551170703,17863.20009,no_attack
380,6963,218.4714823,3445.664384,452,0.731025845,448,0.73842269,432,0.661462875,388,0.676006882,0.540601741,17764.31643,no_attack
390,7607,232.5808804,3788.606911,480,0.739025013,486,0.740805595,503,0.678057304,447,0.67947584,0.606667076,17524.50766,no_attack
400,6066,206.7010516,2668.849138,485,0.722252994,484,0.724824893,450,0.674045553,401,0.676600139,0.586323905,17088.42837,no_attack
410,6460,227.6926692,3428.278302,438,0.728201512,436,0.738102945,384,0.685728149,338,0.691714667,0.518065308,17516.09193,no_attack
420,7665,314.1817584,5590.522248,444,0.721340148,450,0.72739559,409,0.66889028,367,0.68015426,0.565551069,18021.92953,no_attack
430,10259,465.688425,10973.25404,447,0.665346061,454,0.667721059,465,0.615858131,423,0.622375085,0.567797461,17277.19988,no_attack
440,7083,254.2181481,4058.8041,454,0.721257658,471,0.725515465,486,0.672328434,436,0.670045293,0.597367162,19731.29376,no_attack
450,7364,257.6161008,4090.495652,476,0.70560997,487,0.703287281,484,0.648406117,418,0.645668228,0.577261497,18687.04682,no_attack
460,7179,248.537011,3959.874439,464,0.716554817,460,0.726075837,454,0.668338981,403,0.6707297,0.611078595,19046.20503,no_attack
470,6006,237.8242312,3330.098824,438,0.70862546,435,0.713783334,444,0.669141811,392,0.672407919,0.628518328,19396.36819,no_attack
480,8085,285.0041127,5305.969838,447,0.711341859,452,0.720632428,442,0.662341272,395,0.67405238,0.550804263,18615.40281,no_attack
490,6911,311.4771165,4953.934884,446,0.717015314,446,0.707444572,392,0.645143734,340,0.65202985,0.561398259,17012.02837,no_attack
500,10246,393.8641272,9417.605634,441,0.67469227,445,0.67799663,431,0.593042556,399,0.618061709,0.56950716,16814.19408,no_attack
510,8442,346.6900501,6935.455847,435,0.694775315,436,0.694019197,404,0.615298371,363,0.630479593,0.555407411,16980.92033,no_attack
520,8794,378.9670443,7810.832547,444,0.672173167,441,0.685068897,402,0.607504009,348,0.631291306,0.521416448,16607.95782,no_attack
530,8622,406.187084,9324.879357,392,0.663947629,383,0.669182158,350,0.604027176,298,0.623718504,0.502507634,16011.42585,no_attack
540,8430,324.9320655,6774.955112,422,0.681420622,429,0.686665577,386,0.61971285,342,0.627979835,0.550558607,16308.1771,no_attack
550,8006,329.0847415,5917.555556,457,0.714904268,466,0.710767994,401,0.632592111,356,0.65066108,0.560635094,17674.02216,no_attack
560,6271,292.6344138,4393.767554,432,0.736498132,434,0.737955951,400,0.667660935,364,0.682317427,0.523352802,18549.79447,no_attack
570,7672,239.1224409,4307.595745,436,0.720213892,444,0.720649107,426,0.663274081,387,0.664486107,0.544133869,18746.07639,no_attack
580,6482,257.4045101,3804.852874,450,0.729451579,450,0.727587193,426,0.664103657,373,0.674042551,0.521255132,20091.9655,no_attack
590,9245,417.8644086,9027.837647,440,0.675628691,448,0.671861019,414,0.627973421,352,0.638480048,0.515924227,17165.58343,no_attack
600,7657,244.1505405,4238.2746,451,0.708297711,455,0.716437291,418,0.655297702,370,0.666412348,0.505299907,17988.96915,no_attack
610,7434,261.2750985,4451.958333,450,0.725792576,451,0.716923153,420,0.668862078,376,0.661725002,0.501953093,16733.84685,no_attack
620,10491,356.9154525,8907.516746,430,0.681173349,426,0.685843149,430,0.64112732,389,0.653342806,0.52929551,15728.5301,no_attack
630,6469,293.1619894,4372.886047,444,0.722374633,446,0.714821795,426,0.662994708,380,0.66040688,0.474059559,17868.98592,no_attack
640,7676,258.5254304,4430.45045,467,0.700764231,465,0.700075124,454,0.658013472,404,0.657620974,0.556926202,17251.20771,no_attack
650,7067,276.3534446,4580.411348,438,0.725054461,429,0.727882618,420,0.660958485,358,0.6658317,0.490159507,18485.344,no_attack
660,7325,264.507436,5205.563686,385,0.723528513,388,0.72586028,400,0.667301269,352,0.667822336,0.499773926,18261.41289,no_attack
670,7318,279.4937302,4983.503686,423,0.723719315,436,0.718250808,425,0.665826592,387,0.665235114,0.533780491,18450.91753,no_attack
680,6034,271.4145321,3859.902381,436,0.711416275,439,0.705600777,380,0.652321041,338,0.656607114,0.511219828,18046.83066,no_attack
690,6105,210.3330023,3335.51706,399,0.718477859,406,0.722521628,363,0.669850299,325,0.668816599,0.525763379,17973.87591,no_attack
700,6867,255.6505226,4287.985185,427,0.731515952,439,0.727660117,389,0.672624769,351,0.668694682,0.553865248,18394.19506,no_attack
710,7715,293.6685834,5562.257426,418,0.721095729,421,0.727018679,390,0.663526805,337,0.67465727,0.45548908,19107.29019,no_attack
720,8653,305.6606935,5983.708428,457,0.728926202,456,0.726414194,480,0.66527431,432,0.676319147,0.590538863,18784.42872,no_attack
730,6244,319.7889715,4846.997549,423,0.707912458,425,0.703379691,386,0.654232358,348,0.645879357,0.538944958,17967.08935,no_attack
740,7838,344.4302445,6209.334107,448,0.70270183,450,0.7012271,422,0.658689774,372,0.664365792,0.541795373,18317.77016,no_attack
750,8006,373.16631,6829.631336,450,0.696270727,452,0.702289401,410,0.656120984,373,0.663222467,0.542956018,18275.11258,no_attack
760,7984,338.6379179,6063.231293,462,0.712496705,457,0.723285888,436,0.647982645,374,0.662408146,0.582344218,18545.12794,no_attack
770,6992,268.3777649,4162.262332,464,0.7168088,465,0.721393666,445,0.659997332,378,0.663562656,0.585134973,16953.91908,no_attack
780,7167,264.6840102,4406.429577,441,0.710463554,447,0.710213019,396,0.646063117,331,0.652923471,0.531258384,17059.81048,no_attack
790,7423,295.3675132,5291.462287,426,0.715561661,425,0.720810864,395,0.652758701,346,0.660586419,0.533201695,17791.38398,no_attack
800,7767,297.8474929,5605.94132,425,0.738648763,442,0.731790648,428,0.654873403,386,0.662597896,0.582515772,17680.18386,no_attack
810,7389,246.6869031,4185.68287,450,0.722954241,449,0.728134005,423,0.656273231,357,0.664289891,0.529418548,17713.65332,no_attack
820,7151,267.3980254,4658.113022,424,0.736859848,427,0.732664176,403,0.667908384,366,0.665888349,0.530932415,18049.12697,no_attack
830,6583,232.5044479,3550.185012,440,0.719210101,437,0.721933869,388,0.655399965,349,0.655028069,0.487972111,17487.52063,no_attack
840,6925,230.0924064,3804.009639,430,0.741268243,431,0.738957847,408,0.667168868,363,0.670391603,0.555622003,19045.94314,no_attack
850,6665,225.4775826,3730.834586,419,0.748006159,421,0.748799135,439,0.683380514,406,0.681428141,0.602535896,18197.10527,no_attack
860,6333,261.4632903,3965.52657,428,0.735718704,433,0.729998146,387,0.680552748,345,0.683026931,0.524064202,18023.94866,no_attack
870,7600,263.8825405,4472.927928,457,0.737883036,465,0.737395388,451,0.676890414,404,0.677117547,0.552732162,17959.80285,no_attack
880,7358,332.5496916,5916.95122,430,0.718433199,427,0.712552872,405,0.669213799,360,0.666677503,0.534267968,19068.21018,no_attack
890,7053,239.6481879,4080.44878,424,0.735277599,428,0.738244578,404,0.67142323,368,0.665761515,0.50709034,18552.43098,no_attack
900,8160,247.8999013,5110.648855,407,0.714269734,419,0.713901512,411,0.659109326,386,0.665931743,0.577390466,16296.87257,no_attack
910,7700,294.5257718,5322.352246,436,0.744212189,439,0.736865027,455,0.684981052,407,0.686995509,0.598829631,18497.83999,no_attack
920,5293,229.0479465,3163.762533,395,0.730289019,395,0.720465584,353,0.674990826,308,0.661804828,0.485059602,17996.86402,no_attack
930,7347,253.402362,4341.825882,441,0.72393253,437,0.718170901,430,0.674928685,371,0.678504508,0.511551588,17443.78283,no_attack
940,6325,250.5180511,3862.667488,424,0.719755349,434,0.72313248,410,0.668961776,356,0.67359441,0.510553069,89309.8061,no_attack
950,7484,299.4387741,5586.758186,419,0.707960037,422,0.70736454,429,0.652570927,346,0.666137764,0.520232425,17153.88356,no_attack
960,7545,297.1428762,5454.17402,424,0.722868769,420,0.718486275,434,0.654418155,341,0.667870708,0.500739849,17582.71607,no_attack
970,7417,309.8671024,5418.247619,437,0.701746487,449,0.697279462,445,0.645000622,352,0.654033314,0.564078833,17415.76325,no_attack
980,7601,291.3537523,5039.885321,452,0.721402021,458,0.723752407,498,0.64656166,391,0.654514894,0.591490278,16776.29867,no_attack
990,7956,302.5075949,5506.474654,448,0.724494629,448,0.726204609,509,0.647308155,397,0.660501448,0.592652555,18473.37518,no_attack
1000,8571,369.769294,8371.930851,395,0.677278184,397,0.687137038,416,0.612804834,341,0.636813752,0.454961806,17109.71138,no_attack
1010,7367,367.4364035,6927.173127,403,0.706659916,417,0.710687995,416,0.630285276,345,0.655029608,0.557148324,18301.53471,no_attack
1020,7333,306.3744675,5518.532178,419,0.732601192,416,0.731104083,428,0.651594364,354,0.666266236,0.535247596,17785.63896,no_attack
1030,6600,271.0534841,4742.71123,389,0.706952575,396,0.70793529,379,0.643599537,318,0.659960178,0.478974915,17871.00141,no_attack
1040,6383,249.892059,4127.143979,394,0.722568464,392,0.725448657,378,0.657639454,322,0.672658179,0.536163874,17788.55203,no_attack
1050,9236,424.7651862,10405.048,388,0.640643266,393,0.643554843,366,0.626412232,326,0.650950117,0.442248597,20277.44696,no_attack
1060,6861,319.7915439,5594.703608,408,0.721409369,405,0.714747366,374,0.64368117,322,0.658492588,0.531131759,17732.88894,no_attack
1070,5505,261.5321067,3682.453368,399,0.740973811,405,0.735182465,389,0.660084634,337,0.667781012,0.567745907,18510.87877,no_attack
1080,8261,323.3323954,6864.724675,401,0.722750409,417,0.725146582,402,0.650154628,364,0.666452171,0.528980387,19213.22316,no_attack
1090,7134,300.9943407,5718.892473,387,0.727337277,394,0.722273334,392,0.65809876,352,0.657591842,0.543201903,18624.59847,no_attack
1100,6731,268.0622562,4546.826972,405,0.715386697,406,0.719517858,395,0.649510581,335,0.655643239,0.544403922,18079.99862,no_attack
1110,9520,362.0717922,7795.289954,452,0.691007278,461,0.688492644,458,0.629846321,403,0.644727078,0.572033732,18645.09714,no_attack
1120,8028,354.3831447,6692.033254,439,0.696227693,449,0.698236488,419,0.631121499,383,0.637197721,0.570082748,17564.55876,no_attack
1130,7696,334.0744681,5665.129176,467,0.710133402,470,0.713135167,463,0.643761661,400,0.642702548,0.599432781,17766.26991,no_attack
1140,6161,299.2960581,4124.163636,459,0.719521987,466,0.717895079,426,0.644984611,362,0.650673808,0.577613462,18155.54489,no_attack
1150,8920,355.3275648,7606.418886,433,0.697330246,448,0.695827577,407,0.641230542,353,0.657031842,0.536776718,17109.3844,no_attack
1160,9755,375.2670244,9302.015345,403,0.674152538,405,0.664334391,379,0.61705122,329,0.630866216,0.515258422,17749.25871,no_attack
1170,10863,416.6105644,10892.54612,429,0.673718643,436,0.672079847,415,0.61430271,367,0.6358741,0.546765199,17023.09313,no_attack
1180,9687,383.7367379,8663.421176,448,0.670285728,453,0.664463523,419,0.613422919,362,0.632458132,0.543033747,17354.45157,no_attack
1190,9350,437.2658829,10211.31486,414,0.680072322,416,0.674661682,405,0.615488892,363,0.622662317,0.579096294,18077.941,no_attack
1200,9314,396.0866219,8616.752358,445,0.681053404,453,0.681606306,413,0.627727647,374,0.635262385,0.547277368,18404.83624,no_attack
1210,9448,372.4362316,8282.061758,443,0.671504274,450,0.668311287,394,0.624861629,341,0.642908172,0.52684925,18079.29547,no_attack
1220,9203,388.8866455,7621.341935,481,0.687538904,495,0.679683114,433,0.637251682,388,0.646788055,0.581948698,18038.45959,no_attack
1230,8374,405.2353296,7342.899563,474,0.684521561,481,0.681699746,442,0.631734194,391,0.642963915,0.557616956,18786.52523,no_attack
1240,9801,410.9171476,9021.58371,463,0.693910763,459,0.689614987,424,0.635667882,374,0.649243706,0.55654596,18385.59332,no_attack
1250,9091,399.8118966,8006.011111,467,0.672025842,466,0.671798542,421,0.621225405,361,0.634089148,0.53665865,18690.42221,no_attack
1260,10712,362.8071052,8262.036481,485,0.682554925,494,0.682449329,452,0.627381824,411,0.63696902,0.545307965,17633.77668,no_attack
1270,9071,387.6091314,8407.560386,436,0.67835847,447,0.678855381,402,0.633769975,345,0.651267678,0.529028257,17531.18148,no_attack
1280,9467,392.4452383,8251.029148,460,0.680565908,469,0.669302168,431,0.613226275,361,0.634039308,0.545130493,18402.09204,no_attack
1290,8861,402.0678914,8966.216285,410,0.684700723,417,0.677311108,382,0.626461322,338,0.637573184,0.521013303,18197.9627,no_attack
1300,8354,406.5363108,7398.244493,473,0.681039229,472,0.6784991,415,0.634776758,365,0.641066858,0.559751615,17063.63512,no_attack
1310,9093,438.395956,8808.040179,467,0.69036162,467,0.685504135,423,0.636926247,382,0.649094803,0.543427237,17690.1851,no_attack
1320,8852,362.9955469,7849.666667,421,0.689004947,431,0.688413726,392,0.643047541,357,0.658199022,0.52080572,17664.16734,no_attack
1330,8160,373.2153294,7573.082915,416,0.657839634,416,0.649360522,376,0.606084729,336,0.61546988,0.531136414,17851.04818,no_attack
1340,8141,359.5382799,7107.727273,425,0.678878671,432,0.668087032,417,0.633687287,365,0.637181121,0.589699023,18001.4025,no_attack
1350,8647,380.2442989,7457.497706,451,0.679803264,442,0.682446976,399,0.630940886,336,0.647907426,0.531935783,17865.1999,no_attack
1360,8137,393.7025916,6824.74514,485,0.667892633,479,0.660388484,478,0.609724622,352,0.621003298,0.562844041,17691.31557,no_attack
1370,9502,350.0288809,7458.307692,453,0.674067965,468,0.671783062,415,0.622046295,377,0.633547582,0.528361905,16999.35483,no_attack
1380,9515,368.5335382,7495.368534,478,0.679555822,484,0.671075311,414,0.633382755,373,0.641134801,0.537679065,16813.0589,no_attack
1390,11319,357.6790453,8905.494457,471,0.679357955,483,0.673806804,456,0.634026783,414,0.641916326,0.525078742,17838.09103,no_attack
1400,9802,313.7959478,6252.127049,505,0.691268378,504,0.689684236,460,0.646455225,397,0.652790796,0.519306043,17849.06039,no_attack
1410,9332,301.1137886,5474.473477,527,0.696037977,526,0.689020336,466,0.649492993,422,0.652827945,0.514868269,17797.73672,no_attack
1420,9314,298.4670128,5389.894531,530,0.7040236,528,0.700643043,495,0.663934736,441,0.662394437,0.556628536,17917.28839,no_attack
1430,9331,366.5656729,6706.847826,520,0.675906716,516,0.670206028,478,0.638092667,422,0.642806844,0.47544277,18561.9417,no_attack
1440,11073,381.009458,8638.309278,507,0.695901319,498,0.686950903,490,0.645292481,432,0.656272672,0.563443722,17934.80119,no_attack
1450,12725,478.7637067,13995.82217,451,0.634395738,464,0.624202479,405,0.585454354,360,0.605038773,0.510714474,17219.34763,no_attack
1460,11788,518.4357551,14321.78774,441,0.6431877,440,0.633021478,420,0.58813509,360,0.611767437,0.524404971,18265.34693,no_attack
1470,9700,436.421069,9870.697183,440,0.684140282,452,0.666110769,424,0.628040307,383,0.650729593,0.558681234,19035.50058,no_attack
1480,10720,410.2490375,9622.779736,473,0.678050819,471,0.656514551,457,0.629311722,394,0.641149063,0.500881612,17815.0841,no_attack
1490,10675,469.5047125,11399.18764,449,0.666714755,460,0.640419787,432,0.617956979,394,0.639959491,0.491800443,17583.19326,no_attack
1500,10433,427.0333237,10077.01591,453,0.667906283,459,0.643168062,432,0.622575239,387,0.62924486,0.55530342,17388.61917,no_attack
1510,10856,437.9266166,10655.5553,459,0.672544373,461,0.652174719,457,0.616775952,405,0.631371825,0.564751525,18735.32973,no_attack
1520,9636,467.5918197,11175.5611,413,0.661686911,420,0.633037597,387,0.60878394,352,0.616456468,0.532877204,17613.82442,no_attack
1530,9394,422.5876864,8873.38964,461,0.646621654,449,0.623271406,418,0.602612539,356,0.611595614,0.539365783,17568.50811,no_attack
1540,10509,447.8194444,11052.56501,439,0.667833657,423,0.639217879,481,0.608416685,360,0.626705736,0.546901165,18649.36234,no_attack
1550,10734,443.7824867,10980.53472,444,0.674031435,447,0.655642645,414,0.6279488,375,0.640496502,0.529923344,18440.32163,no_attack
1560,9853,417.0816993,10445.17647,405,0.664780703,413,0.648940759,378,0.620456773,326,0.640039023,0.498592952,18473.82017,no_attack
1570,9679,473.5605446,12149.66933,390,0.676765608,391,0.66263941,368,0.621616413,308,0.643476634,0.507201809,18742.76837,no_attack
1580,9185,427.0896635,9343.738609,433,0.668076069,432,0.645617626,384,0.623390138,317,0.636836232,0.519324107,18161.37907,no_attack
1590,10218,444.4399133,10717.2304,437,0.684847173,446,0.668277597,442,0.64330249,392,0.65528815,0.564794102,18814.54829,no_attack
1600,9777,405.4106922,9348.52019,440,0.674841055,439,0.656919109,389,0.62567626,358,0.638453805,0.520346719,18297.25686,no_attack
1610,9264,382.2760196,8117.847575,448,0.68087464,451,0.654713185,422,0.626698332,379,0.635994947,0.54922127,18039.9882,no_attack
1620,10959,423.7169984,11605.37437,412,0.666760933,409,0.65681487,366,0.613742667,311,0.640062312,0.479119734,19452.13639,no_attack
1630,10571,411.336758,10520.61314,426,0.678527243,430,0.662539964,391,0.620845708,354,0.634090384,0.512238426,17814.06046,no_attack
1640,10284,420.3314755,10259.49881,432,0.672567235,433,0.653261476,386,0.617505016,348,0.627111142,0.512735115,18434.64145,no_attack
1650,9435,463.2765753,10889.90226,414,0.671531801,406,0.65303369,405,0.622811193,361,0.631302668,0.545110271,18624.7048,no_attack
1660,9716,436.1383771,10057.20525,436,0.663986011,423,0.647619842,379,0.61735901,333,0.633376256,0.497373443,18475.49906,no_attack
1670,10158,441.6038184,10430.31075,440,0.662204107,430,0.64361365,396,0.616147961,339,0.627636476,0.515456791,18160.01345,no_attack
1680,9545,463.0677841,11036.83668,412,0.66344959,418,0.647792572,397,0.618039111,357,0.627539407,0.533452846,19565.57693,no_attack
1690,9215,450.1393496,10235.92308,417,0.672011315,412,0.651681697,380,0.621546091,321,0.643659071,0.518523534,18591.25191,no_attack
1700,10370,437.0025199,11386.34343,411,0.681693945,408,0.665392823,391,0.626882328,338,0.64075394,0.521838726,18275.58767,no_attack
1710,9293,446.8853952,10052.74146,425,0.675615869,418,0.652507547,388,0.626601129,365,0.629487271,0.559927541,17899.54432,no_attack
1720,10493,430.016395,11074.24938,426,0.682499584,436,0.661487793,384,0.633946221,354,0.645670763,0.530596386,18264.85424,no_attack
1730,9151,456.1600571,9415.929705,454,0.66947875,449,0.645022313,396,0.611157809,357,0.626803795,0.541571207,18149.82454,no_attack
1740,10226,448.8092895,10911.00478,433,0.660961589,437,0.640420213,409,0.60881162,381,0.618080983,0.551210608,18124.23775,no_attack
1750,9280,441.572744,10478.55527,404,0.659156873,404,0.640939098,389,0.617700524,351,0.632666005,0.545655649,17963.64608,no_attack
1760,9920,514.6092514,12941.37245,410,0.666827194,400,0.641980189,391,0.617396632,339,0.628988974,0.511841752,18540.45595,no_attack
1770,10085,500.1942561,12446.52109,418,0.667520972,418,0.644022359,402,0.617854101,348,0.637496318,0.530774209,18035.14494,no_attack
1780,9881,482.3195761,11773.63682,421,0.647537094,427,0.625869457,376,0.600181073,334,0.616526,0.512388949,17654.47574,no_attack
1790,10188,460.5180687,11544.86881,419,0.662807439,421,0.636905625,364,0.616213015,326,0.627306103,0.506629757,17936.92925,no_attack
1800,9460,476.8922455,10353.95843,450,0.64627672,471,0.626760823,408,0.607530965,354,0.619769067,0.515423006,18538.46185,no_attack
1810,10918,492.5297367,13717.58462,403,0.673543236,401,0.65740492,368,0.623068031,328,0.639952178,0.510720563,18434.67437,no_attack
1820,9746,493.2752815,11209.85446,443,0.677771953,444,0.654678937,397,0.62782616,349,0.637244938,0.517908314,18447.71565,no_attack
1830,10545,470.5293781,11135.5079,461,0.661120651,472,0.647496353,446,0.614902865,400,0.625409235,0.541358811,19055.47454,no_attack
1840,9181,479.7019642,10820.60396,425,0.658595648,432,0.639752476,386,0.609553608,340,0.62776093,0.536131766,17959.98016,no_attack
1850,9505,471.8689254,11283.04304,412,0.667851268,409,0.651997553,401,0.619852032,355,0.638377171,0.557751302,17978.58319,no_attack
1860,10384,451.1447368,11318.03884,424,0.67022547,420,0.654034004,415,0.615620329,376,0.63072612,0.527085924,18558.59617,no_attack
1870,9771,435.870908,10856.53846,404,0.670255625,400,0.654045904,380,0.63078315,325,0.641381003,0.527111354,17841.6364,no_attack
1880,10490,478.3180469,13147.45263,393,0.668937331,393,0.658239059,362,0.632384118,324,0.647852411,0.496634512,18467.80388,no_attack
1890,10877,523.5733839,13978.76296,423,0.641448881,426,0.627151747,382,0.603618757,340,0.615466165,0.501792193,19547.75531,no_attack
1900,9497,483.435138,11767.33592,407,0.651981352,405,0.641917907,368,0.61302664,320,0.630117143,0.51587084,18409.89069,no_attack
1910,9949,495.6235853,12021.30147,424,0.665213442,436,0.649098507,382,0.635193402,354,0.642239866,0.533282002,18108.21117,no_attack
1920,9817,454.7565102,9923.255034,460,0.669151018,457,0.653464332,413,0.625564716,368,0.636559243,0.541023301,18306.99797,no_attack
1930,8985,454.9631538,10524.26425,404,0.673591544,402,0.651580785,353,0.629210925,314,0.640773119,0.512747837,18667.65664,no_attack
1940,9908,417.5514863,10635.15504,402,0.66633809,403,0.64891953,371,0.619148184,340,0.631883649,0.521745535,18348.38774,no_attack
1950,8456,427.0710461,8605.942446,432,0.653860704,417,0.636012848,389,0.611766632,355,0.62818799,0.534681443,17733.75201,no_attack
1960,8923,442.5949496,8685.68,471,0.661345554,479,0.645095411,415,0.613893685,382,0.62700211,0.559624034,17662.92463,no_attack
1970,8883,453.0188251,9466.161137,437,0.655400824,446,0.635010209,404,0.61955764,363,0.628715825,0.558837133,17297.36924,no_attack
1980,8464,446.990722,9610.872123,405,0.675019649,416,0.65425358,384,0.633467837,344,0.644143793,0.513132933,17203.70315,no_attack
1990,8658,455.0513118,10207.84375,396,0.649606825,405,0.628713994,368,0.609540774,335,0.620506993,0.544327454,16649.92367,no_attack
2000,7953,427.0706046,9358.777778,373,0.657644305,396,0.634213921,341,0.612663586,314,0.623614267,0.53519608,17453.17936,no_attack
2010,8287,421.0061938,8080.571096,443,0.642364685,457,0.622778945,420,0.597131852,378,0.610281688,0.574548477,16677.41024,no_attack
2020,8581,376.1613092,7782.521845,431,0.664211254,431,0.63701036,392,0.624341897,336,0.629625813,0.582270471,17547.65827,no_attack
2030,9197,420.8165629,8597.620536,460,0.670924929,464,0.644842149,445,0.620809512,402,0.630040583,0.596436066,18446.46345,no_attack
2040,9454,384.7586097,8044.02,465,0.668497356,464,0.649932295,451,0.615834737,403,0.63251111,0.578278091,18532.7451,no_attack
2050,9055,410.9035702,8434.780822,453,0.677399352,457,0.654359312,430,0.621814916,381,0.638390535,0.562388778,18491.49474,no_attack
2060,9745,420.5877618,9413.200924,450,0.68042754,456,0.661734841,445,0.612947961,403,0.630733903,0.535200933,17684.82046,no_attack
2070,8319,406.7298148,7724.126437,451,0.672357628,456,0.645738728,429,0.621693028,380,0.63193878,0.581575949,18280.49994,no_attack
