time,total_pkt,avg_pkt_size,avg_size_ip,total_src_ip,entropy_src_ip,total_dst_ip,entropy_dst_ip,total_src_prt,entropy_src_prt,total_dst_prt,entropy_dst_prt,entropy_tcp_flag,avg_window_size,color
150,10072,286.0656048,5701.446429,514,0.706795337,516,0.711676603,490,0.629906559,483,0.648065707,0.52081338,15458.42302,no_attack
160,12670,339.4294994,8816.786008,499,0.651692452,497,0.661787253,496,0.579027946,465,0.612237028,0.425064793,14670.02346,no_attack
170,21183,379.5754396,16591.52479,494,0.470791548,496,0.475097265,454,0.43846656,425,0.458030373,0.411115438,12845.16373,attack
180,10870,372.8345031,8041.936255,512,0.699379308,508,0.706974703,506,0.622334729,481,0.646600452,0.549808257,16357.14699,no_attack
190,13173,448.7453785,11844.89558,507,0.637036173,509,0.648677952,498,0.566525129,486,0.608246336,0.484206312,17222.25658,no_attack
200,12768,460.1363315,12342.30947,483,0.636359967,490,0.651844314,480,0.562999273,460,0.610656876,0.485666136,17376.75548,no_attack
210,14366,480.3444398,13404.69981,521,0.655250484,514,0.662687974,468,0.572402908,451,0.616585895,0.458702816,16975.18172,no_attack
220,11603,389.3084323,9786.993464,474,0.667737277,475,0.681129118,458,0.585995343,440,0.629260356,0.538018159,16190.53146,no_attack
230,12459,389.4588832,9584.544554,513,0.670123656,518,0.682225327,516,0.603235303,496,0.639546197,0.498911763,16111.61836,no_attack
240,11702,362.529669,8681.35729,495,0.675532309,503,0.682185736,490,0.599197067,461,0.639217415,0.543783711,16017.16465,no_attack
250,11059,408.0402502,9679.767742,475,0.678773281,477,0.682077452,467,0.611955004,449,0.645380358,0.506565693,16221.42165,no_attack
260,13798,335.7487835,9591.130705,492,0.611590944,501,0.617645468,451,0.560566462,434,0.58599985,0.455990497,15959.71052,no_attack
270,18912,318.5507016,12302.31084,499,0.547471906,507,0.54922355,473,0.509823563,449,0.533296604,0.356444173,16059.11534,attack
280,18162,309.7112338,11109.74059,518,0.545594619,518,0.549942821,483,0.511252354,477,0.531333238,0.364987892,15975.67986,attack
290,16030,324.032119,11199.75378,473,0.527016792,474,0.530560355,445,0.489079411,431,0.509483246,0.345252129,16250.75967,attack
300,16630,304.1689963,10345.48566,497,0.558135166,505,0.560859833,478,0.51091165,460,0.522853972,0.353363236,16316.79739,attack
310,15594,301.3820846,9853.168067,484,0.546710991,494,0.552542991,486,0.507061288,462,0.522386349,0.342062856,16225.73324,attack
320,17300,307.7085916,12043.89569,449,0.524305181,459,0.525739005,448,0.48510809,425,0.502339657,0.322665281,16730.74112,attack
330,17494,315.6999943,11131.13535,504,0.584746033,596,0.58338233,581,0.533367599,477,0.562468549,0.374684238,16848.63802,attack
340,17778,325.6730552,12137.47899,487,0.589340989,626,0.575958733,621,0.540234798,471,0.567954879,0.40089605,16668.89232,attack
350,19179,309.4757601,12164.24025,497,0.559612266,601,0.54867943,606,0.512347834,486,0.535894236,0.356584964,16596.9578,attack
360,17531,329.2868004,12255.77447,479,0.567490256,486,0.565692128,481,0.52490566,468,0.543593781,0.321565772,16551.92152,attack
370,19740,268.7718836,11040.925,488,0.550141086,495,0.554903875,529,0.510093187,507,0.523725455,0.314329142,16869.9973,attack
380,15525,280.0067786,9150.432489,481,0.590245163,480,0.592351779,525,0.549222894,491,0.56144367,0.364278299,16993.27044,no_attack
390,17515,277.206037,10472.76026,470,0.553242847,480,0.552835712,460,0.522065989,451,0.527645507,0.308878631,17555.78412,attack
400,15009,262.4007076,8755.066815,459,0.589896751,462,0.591326939,441,0.548352687,430,0.55554275,0.321345649,17640.93454,attack
410,15521,252.6935588,8312.598726,481,0.57405171,480,0.575501638,465,0.536801334,442,0.543471031,0.299867724,17804.45355,attack
420,15528,253.1074519,8081.694845,493,0.579686323,505,0.581226964,479,0.543425361,463,0.549376707,0.334392029,17299.06817,attack
430,17527,295.5941358,10729.69917,495,0.592743305,501,0.593930209,511,0.555209752,494,0.561062831,0.379180322,18284.76882,no_attack
440,19307,329.8916913,12200.92706,530,0.581506496,536,0.579452202,507,0.538345343,485,0.546754161,0.368804812,18052.88298,attack
450,16841,280.3481622,9465.409639,507,0.585131701,510,0.584470772,480,0.546456702,463,0.555634002,0.345095758,17894.3769,attack
460,17582,257.523055,9277.704312,499,0.559707977,502,0.560893771,470,0.526646617,441,0.535877848,0.32143893,17008.39378,attack
470,17798,255.6785634,9521.748428,483,0.542081031,488,0.543748464,462,0.522681737,453,0.529047693,0.264695122,17272.30719,attack
480,14812,249.7181585,8357.08371,450,0.601155591,457,0.603788002,433,0.558986912,420,0.567859035,0.282596245,17572.16055,attack
490,16331,255.9947805,9368.258427,454,0.546022902,461,0.546054978,433,0.510308591,424,0.518621743,0.264078745,18022.65138,attack
500,17150,254.7975711,9304.729211,475,0.52611126,480,0.527793174,476,0.499502346,469,0.507374332,0.232812217,17798.08405,attack
510,15014,242.5522577,7720.989384,480,0.555422937,480,0.553192916,479,0.52330794,460,0.525098744,0.283516244,17412.76652,attack
520,15189,250.7176525,8310.439825,471,0.610336397,475,0.60806748,456,0.575479746,444,0.577838583,0.32370542,16320.91514,attack
530,13931,306.4050342,9084.353945,478,0.617133304,478,0.6173122,474,0.591771687,464,0.604304643,0.372955007,18017.27939,no_attack
540,13560,243.1028804,7140.158351,469,0.56193352,474,0.562777664,452,0.528978098,444,0.531112112,0.263613756,17178.47557,attack
550,16228,387.2368128,13310.75159,480,0.567656186,482,0.566852632,460,0.538948838,440,0.539561534,0.387045135,15758.37935,attack
560,16846,347.4785039,13495.4873,442,0.589541083,443,0.592341943,437,0.547351756,414,0.55246392,0.335064305,16652.88098,attack
570,13807,258.8235251,7908.751663,459,0.582826553,465,0.585832694,452,0.540040959,438,0.548846212,0.300418421,17681.15324,attack
580,15673,251.4316961,8382.486141,481,0.563845238,490,0.563900019,464,0.537520925,452,0.539338243,0.282092143,18222.21056,attack
590,14794,269.6499831,8711.995624,466,0.563927898,462,0.564629692,451,0.519380026,436,0.528587031,0.287534977,17553.71191,attack
600,13472,269.8170115,8129.598655,457,0.625357589,461,0.626832499,453,0.584652163,432,0.593016552,0.337605227,17676.57787,attack
610,14689,253.6707134,8265.155556,462,0.565649589,461,0.56528295,439,0.532024159,417,0.536917749,0.257367018,17409.63676,attack
620,15497,267.0539143,8922.36933,472,0.555797336,471,0.557945822,461,0.520619295,442,0.529054194,0.276501948,17304.70662,attack
630,13302,269.248038,7773.583878,470,0.582438579,471,0.586942674,446,0.547313913,419,0.554218769,0.301343864,17212.64435,attack
640,15499,251.9429385,8731.573991,459,0.545388857,466,0.550392521,437,0.522648635,415,0.530551137,0.23897598,17145.41025,attack
650,13493,286.9740732,8942.032407,444,0.607146115,452,0.605247505,443,0.56951102,442,0.574328278,0.307038048,17642.97074,attack
660,14028,255.3374071,7733.075758,468,0.563710488,480,0.564777673,435,0.53934333,426,0.543342743,0.253183966,16989.49014,attack
670,14541,254.6278942,7878.80597,480,0.574242934,493,0.574911334,442,0.54750544,419,0.55528462,0.260316157,16984.02016,attack
680,15681,279.6362068,9390.61588,475,0.603744328,477,0.606809632,484,0.576463868,468,0.587812859,0.29884282,18094.1022,attack
690,15528,264.7765291,8558.528184,489,0.578311149,490,0.579229113,465,0.556283492,448,0.564476641,0.278431696,18143.39038,attack
700,13935,266.5612003,8213.749446,461,0.589841259,460,0.58968487,460,0.551787281,443,0.56032259,0.350145954,16896.19534,attack
710,16083,334.311172,11613.33333,473,0.574079477,472,0.577454452,450,0.542787206,428,0.551413173,0.356345712,18051.99628,attack
720,17667,281.4120415,11129.65695,455,0.502359667,461,0.502143511,441,0.480718897,421,0.489230641,0.267047856,17874.39446,attack
730,15512,257.029733,8607.158009,467,0.557472456,471,0.553866257,441,0.52919325,433,0.535489641,0.243392791,17269.71448,attack
740,14662,261.876102,8348.655773,466,0.562888353,465,0.564093006,441,0.526798728,421,0.535245153,0.27845257,17438.16977,attack
750,15164,309.3123554,10538.21622,449,0.591568335,495,0.574847491,462,0.53938737,405,0.555507104,0.355312324,17718.14939,attack
760,16150,388.5425307,13314.60851,481,0.640029787,615,0.616793867,652,0.588508829,488,0.614945508,0.439736646,18099.64116,no_attack
770,14323,327.3644062,10348.91593,460,0.597923061,598,0.573487375,593,0.548865082,435,0.575236457,0.418370243,17627.60083,attack
780,16031,339.4524092,11655.74678,474,0.585254833,530,0.567174036,519,0.533359363,458,0.552865366,0.399246187,17148.61506,attack
790,16148,375.2586657,12611.51148,488,0.574238547,500,0.56319561,451,0.532045087,435,0.541504043,0.391462859,16943.69617,attack
800,16553,377.3237467,12564.27218,503,0.59589852,505,0.584327451,490,0.555919944,474,0.567416856,0.397419874,16853.39021,attack
810,15935,383.7976116,13539.29047,458,0.589884896,459,0.574460255,446,0.546025492,430,0.555712674,0.373093091,16727.05665,attack
820,18668,413.0180146,16135.46849,488,0.595310936,491,0.582200602,470,0.550691482,444,0.566462347,0.38210085,16722.80654,attack
830,18695,420.994959,17601.55381,461,0.623114989,466,0.603759111,470,0.574844215,450,0.591037113,0.445602188,18235.95367,no_attack
840,18993,386.4152596,15288.8142,488,0.635468521,489,0.621231293,500,0.581375219,480,0.59711091,0.405779071,17258.77949,no_attack
850,17610,392.3435632,14149.34292,495,0.636799757,526,0.61676308,581,0.593539574,524,0.616123291,0.456349726,17009.13379,no_attack
860,17953,348.0458961,13206.57203,481,0.604963073,613,0.582679879,578,0.552826418,434,0.580069759,0.385164191,16985.96075,attack
870,16044,344.3678549,11543.90356,485,0.635051348,629,0.611951471,600,0.578375983,445,0.602513187,0.39211697,16531.35694,no_attack
880,16421,367.7911934,12340.60041,504,0.649521565,555,0.635381249,551,0.586172518,472,0.60814316,0.432443615,17491.55071,no_attack
890,16502,337.2620799,11142.51606,507,0.590584467,500,0.587698359,504,0.551025004,469,0.558948108,0.413820509,17263.65015,no_attack
900,13829,290.9989846,8684.619048,473,0.609708868,474,0.596300211,456,0.568741063,429,0.566903128,0.352504656,16948.12992,attack
910,14270,274.7444733,8259.14346,481,0.587601811,483,0.584757472,437,0.556316827,417,0.561451213,0.293581303,17038.67581,attack
920,13307,266.4862399,7617.256466,472,0.585745533,478,0.580638326,420,0.564298686,413,0.566655649,0.255949455,17744.27513,attack
930,13045,246.8772954,6836.4,480,0.582830423,483,0.578435604,447,0.555715035,430,0.55679711,0.239133267,17717.82719,attack
940,14557,242.9470929,7785.033113,469,0.565942322,471,0.562966125,435,0.536872761,413,0.538970417,0.259625182,17097.0114,attack
950,16023,284.9967455,9942.528384,468,0.603263378,465,0.598007298,453,0.561858575,433,0.567678843,0.335231912,16998.60274,attack
960,14389,262.0650644,7772.61157,494,0.586738916,498,0.580418556,476,0.5678017,445,0.574909231,0.291813695,17111.38378,attack
970,13371,264.2974816,7767.085903,466,0.613567762,471,0.609592537,464,0.5739626,439,0.58221836,0.313720397,17722.16271,attack
980,14250,344.7914879,10275.07547,487,0.590363207,491,0.588079298,454,0.561459011,431,0.571335948,0.332530244,16481.87274,attack
990,14910,246.2512952,7656.972803,489,0.580789787,502,0.578332191,445,0.553522873,431,0.56082209,0.304010874,17430.18781,attack
1000,16964,279.2408513,9207.327485,527,0.6037913,516,0.586634459,611,0.550447696,434,0.57349827,0.399313328,16571.70335,no_attack
1010,15388,224.9929674,7289.487342,486,0.594372077,465,0.586989543,475,0.555030142,410,0.569013304,0.375971756,16429.63661,no_attack
1020,13418,205.9978336,5994.536957,473,0.565912122,470,0.558473706,454,0.540418853,417,0.550079777,0.292333283,15812.58873,attack
1030,12037,221.2459563,5586.576842,491,0.57575307,489,0.575126675,460,0.53780001,441,0.546638567,0.293496613,15927.46456,attack
1040,13146,230.0796433,6799.268018,455,0.549023901,456,0.550121236,429,0.512004544,411,0.519970112,0.263366915,16774.28386,attack
1050,12614,210.9404089,6080.986239,449,0.575906741,451,0.578070838,395,0.535768794,381,0.545282177,0.231041432,15848.22308,attack
1060,12988,235.9772289,6574.376344,478,0.570862803,485,0.570998932,429,0.538580692,400,0.544137092,0.279502819,16355.77778,attack
1070,13090,216.2804598,5967.145877,487,0.583741824,493,0.584352679,453,0.546531401,431,0.551879022,0.271661593,16160.45505,attack
1080,13326,320.7009036,8891.248434,491,0.596682162,507,0.599901049,448,0.558401169,435,0.579279262,0.37882056,16616.13976,no_attack
1090,14075,295.7693075,9103.986842,466,0.560051309,474,0.562202409,453,0.519124796,429,0.53508614,0.342121741,16241.41049,attack
1100,15610,240.8290352,7919.921941,481,0.544511675,489,0.544741401,483,0.504640032,471,0.510172325,0.299129418,16272.7001,attack
1110,12657,284.5014265,7654.240938,481,0.601596724,487,0.601713201,440,0.555538306,409,0.570023644,0.345837544,17061.85514,attack
1120,13587,235.2987895,6811.598291,483,0.588754292,480,0.589216191,434,0.552999837,416,0.563729659,0.289962139,15994.72673,attack
1130,12824,231.9774912,6438.507592,473,0.588877455,518,0.583929898,492,0.545361937,424,0.55379002,0.316986157,16591.66126,attack
1140,13338,227.3278713,6518.038793,473,0.63586501,577,0.625059457,546,0.578650585,426,0.59530969,0.336569558,15646.38348,attack
1150,13821,233.7016474,6985.195228,468,0.578636095,571,0.56593289,565,0.526973472,438,0.54089007,0.308943671,15954.48281,attack
1160,14186,263.1152868,8662,439,0.597728404,442,0.597985213,421,0.557094496,399,0.566672073,0.297467348,16545.08775,attack
1170,11544,212.9508638,5438.982262,459,0.596249224,459,0.59623493,444,0.555424064,413,0.558403076,0.269899111,16106.21831,attack
1180,14116,208.7774698,6944.44208,437,0.566119278,445,0.567158325,400,0.529946304,380,0.535873241,0.213645193,16615.69356,attack
1190,13299,271.0729685,7834.540305,472,0.604767268,476,0.602723437,456,0.570353806,438,0.57454447,0.333279417,17442.70869,attack
1200,11729,223.6142649,5765.101545,463,0.622959726,470,0.625882362,433,0.577536098,413,0.580126708,0.309971298,17044.187,attack
1210,15226,264.0000658,9416.622066,437,0.56061522,442,0.558488017,433,0.520049225,415,0.52748708,0.310664304,16564.79005,attack
1220,14223,241.8251497,7611.325942,462,0.56064551,463,0.564280239,435,0.519086417,415,0.529060965,0.254278763,16708.60042,attack
1230,12524,198.5114046,5124.793388,493,0.563900146,500,0.561363033,450,0.522200505,432,0.524755269,0.22597075,16421.05356,attack
1240,14178,209.1296965,6094.082474,499,0.554524837,494,0.556365018,442,0.520158747,418,0.523356536,0.254614937,16768.18904,attack
1250,13403,223.3814263,6461.138528,472,0.583244115,480,0.577544598,458,0.535831806,441,0.538080728,0.290638687,15873.93112,attack
1260,13114,252.8198212,7766.79108,436,0.592042362,444,0.588604745,413,0.5470901,399,0.550142316,0.31582043,16013.06156,attack
1270,14520,258.1632935,8160.327511,468,0.601443523,483,0.593416709,446,0.549184548,433,0.550440763,0.345511327,16300.38601,attack
1280,15380,293.8916911,9740.319654,470,0.599941384,469,0.603908451,440,0.548208135,413,0.573578454,0.34958731,17002.60109,attack
1290,13592,280.7809917,8474.708241,456,0.607871968,467,0.604041434,435,0.549567482,415,0.557856605,0.356516583,16604.1096,no_attack
1300,14129,224.7659242,7073.102679,459,0.600491985,467,0.597382131,482,0.550106626,464,0.553235171,0.332290472,15944.02725,attack
1310,15013,280.9755121,8846.596639,486,0.617548816,487,0.620981238,473,0.551592984,459,0.561689955,0.38106178,15667.1843,no_attack
1320,14990,320.096425,10042.43816,488,0.608683191,494,0.607298169,466,0.542585399,456,0.554178671,0.406400552,15855.1501,no_attack
1330,14356,228.5341107,7145.932314,466,0.571858125,469,0.575261858,438,0.526296756,423,0.534735011,0.278390674,16189.64601,attack
1340,14061,241.4481014,7016.991718,489,0.611551713,491,0.610556355,483,0.560402365,469,0.55660522,0.327977968,17454.94189,attack
1350,14315,236.1958972,7513.554566,459,0.576993621,459,0.578561519,446,0.530445033,415,0.53863806,0.249757601,17116.16956,attack
1360,14928,263.6973887,8447.956989,479,0.584213486,480,0.587351659,476,0.528311345,454,0.539639401,0.321652049,16839.05533,attack
1370,15240,298.4879091,9664.657447,479,0.627296445,478,0.629677494,455,0.5625506,446,0.579669494,0.348049983,16339.9671,attack
1380,20360,355.6217254,15598.1987,482,0.541960939,472,0.543069167,447,0.494446841,435,0.504274835,0.446270597,14740.57538,attack
1390,15897,285.7391003,9923.962801,466,0.582254486,468,0.586958353,423,0.531518818,410,0.549173351,0.355629522,15856.80378,no_attack
1400,13184,225.3858795,6223.680672,484,0.594733773,483,0.595280675,469,0.553570361,448,0.556612269,0.276787672,16736.12875,attack
1410,16463,258.1352272,9185.032468,469,0.52447023,473,0.528621239,435,0.48888389,417,0.496963678,0.244050802,16595.83795,attack
1420,13513,269.1722602,7950.026316,470,0.59669218,470,0.598387359,453,0.553963806,440,0.559895979,0.326383735,16318.09162,attack
1430,18858,337.0323592,12535.47233,515,0.590857645,523,0.592625766,506,0.537794153,494,0.547141357,0.382170902,18119.9091,no_attack
1440,19715,293.9477646,11200.20736,538,0.570315422,537,0.570620713,548,0.510275563,530,0.522813715,0.34524734,18234.58255,attack
1450,18828,344.5547224,13697.68922,483,0.5587387,483,0.557929499,460,0.511545442,438,0.521866375,0.383305435,18790.20663,attack
1460,23278,426.3814606,22314.92342,456,0.517481213,457,0.519671121,447,0.477069376,425,0.4871647,0.41652292,19808.38727,attack
1470,17409,250.7312823,9008.71281,491,0.562743272,494,0.565178268,487,0.523092576,466,0.531094471,0.284896854,17424.86592,attack
1480,15854,240.454304,8319.087527,472,0.566746585,483,0.566660461,433,0.528418115,415,0.530507514,0.278676673,17259.21294,attack
1490,16742,247.3652247,8524.154639,501,0.555545102,518,0.558095941,494,0.516242333,470,0.526361561,0.28230001,17013.94555,attack
1500,14990,245.7807422,7673.592902,491,0.607048844,500,0.612104564,462,0.566074116,440,0.578240839,0.28877967,16453.00162,attack
1510,18798,246.6114341,9285.564257,511,0.532455582,509,0.536814671,483,0.49478806,458,0.505284468,0.259146576,16992.32449,attack
1520,14994,237.5205132,7795.464912,468,0.580748232,475,0.58133707,490,0.540558111,476,0.543163533,0.309809807,17268.52247,attack
1530,16290,235.7580734,7805.94501,502,0.541437354,539,0.542052223,513,0.499423689,455,0.508325854,0.253075264,17663.43812,attack
1540,15971,221.9708469,7406.473795,493,0.576071688,629,0.571057074,596,0.514746169,449,0.5387437,0.354620633,16444.38367,attack
1550,16675,237.930206,8537.284483,473,0.564638366,600,0.553355137,588,0.507538578,439,0.528501943,0.372672076,16342.50851,attack
1560,18026,240.9168937,8254.96,534,0.577758242,581,0.576266699,584,0.525701691,526,0.540973427,0.385209901,16501.9574,attack
1570,17370,322.3776663,11674.24426,488,0.584932394,488,0.592470056,470,0.537442542,445,0.552327347,0.399299852,16914.37686,no_attack
1580,17026,267.8769267,10051.59382,466,0.598132013,462,0.605548493,478,0.546020863,455,0.567481543,0.41346543,16589.9652,no_attack
1590,13774,243.3270477,7065.744186,485,0.589293602,495,0.591540769,464,0.534604953,449,0.547786007,0.345875301,16196.4507,attack
1600,19052,336.1179997,13805.52052,477,0.530232588,474,0.534413045,470,0.501770867,441,0.507599767,0.354927099,15261.09028,attack
1610,22147,429.2147026,21273.07399,459,0.532044367,464,0.535832125,479,0.50508953,454,0.51383761,0.379854738,14307.1471,attack
1620,14431,233.3682822,7306.456522,470,0.556979221,480,0.556180236,449,0.512451068,423,0.519190775,0.285542285,17241.48398,attack
1630,15349,217.8050897,7193.670259,473,0.530536535,487,0.530651027,438,0.491225603,426,0.49485193,0.261257757,16639.06887,attack
1640,19972,276.3723217,11947.55748,470,0.517688895,461,0.522962245,442,0.485055741,425,0.492804255,0.300988679,19831.21539,attack
1650,22495,370.1700717,17471.87185,485,0.535848901,492,0.537212377,472,0.509908463,466,0.509082275,0.398266913,24945.86019,attack
1660,16109,219.314748,7373.196653,491,0.545357199,492,0.547279907,440,0.507715637,427,0.515392088,0.252510244,16542.07859,attack
1670,14544,220.9815913,6761.850211,484,0.547996696,482,0.550107129,461,0.514927002,439,0.516394413,0.27637185,16195.77098,attack
1680,14622,203.1824672,6351.414163,489,0.548321418,478,0.552850835,447,0.510141389,427,0.51710006,0.251467611,16066.28284,attack
1690,19083,262.730957,9478.715909,537,0.558987183,543,0.559610899,519,0.508270527,491,0.522367441,0.354942927,15802.79084,attack
1700,18344,302.5980553,11168.06452,505,0.580670982,510,0.588609033,476,0.531965556,455,0.553801257,0.381098999,15927.65982,no_attack
1710,17791,303.7206487,11190.40456,489,0.559550932,491,0.561817865,448,0.51164113,424,0.525717108,0.344989388,15877.72377,attack
1720,17809,290.1181501,10855.91579,488,0.550807848,486,0.555862549,426,0.504072075,412,0.518096496,0.323445478,15679.28715,attack
1730,16351,306.0967564,10971.71868,463,0.555890451,462,0.557967909,452,0.500529512,429,0.516450594,0.360440036,16010.02112,attack
1740,15726,292.2107877,10040.66958,465,0.558724848,466,0.561131981,452,0.508077603,434,0.516865953,0.348777797,16287.67439,attack
1750,18741,271.7162545,10619.62422,487,0.53092869,494,0.534011165,467,0.484640205,454,0.496967207,0.289074112,16962.384,attack
1760,16607,255.2667753,8813.085417,492,0.558434604,487,0.561158678,461,0.5118308,448,0.521870773,0.288069662,16953.00826,attack
1770,16345,252.5201104,8634.387841,485,0.531544794,479,0.532524939,445,0.493272243,428,0.501152375,0.24795099,16529.45174,attack
1780,19227,273.649174,10939.69583,492,0.556601632,499,0.560354337,469,0.519767586,455,0.533421078,0.317965972,16823.8322,attack
1790,17374,229.2418583,8498.113248,477,0.561057033,481,0.564692535,447,0.516420014,428,0.525487306,0.24471301,16812.7708,attack
1800,17582,284.6398245,10492.80462,484,0.553171001,489,0.553683521,468,0.511667973,457,0.519750461,0.313705555,16601.61025,attack
1810,16169,274.5967432,9220.399168,487,0.558001371,493,0.559733119,474,0.512887168,455,0.523564496,0.308285044,16482.59565,attack
1820,18202,275.2090464,10755.64301,476,0.558100414,476,0.562935674,440,0.515832076,414,0.526610279,0.281652697,16453.83991,attack
1830,18028,259.9370346,10370.96896,458,0.568823809,461,0.572163,432,0.522795632,413,0.532229847,0.292853913,17210.08,attack
1840,18471,251.2305939,9349.838384,508,0.537734834,512,0.539919127,480,0.502450239,472,0.506739325,0.305590964,16584.23831,attack
1850,18377,256.4840591,9825.106472,489,0.530653187,490,0.537113035,452,0.495312357,442,0.506039283,0.296431833,16693.78677,attack
1860,17015,261.3766035,10164.37986,445,0.570288677,447,0.572380065,443,0.519745773,429,0.534524358,0.312472688,16602.31149,attack
1870,17806,256.5018008,10084.15265,462,0.570249547,472,0.571328213,437,0.521985872,415,0.532285498,0.287927707,16685.3711,attack
1880,15189,223.7091941,7548.815145,458,0.550457696,460,0.55398708,435,0.512240381,408,0.518873899,0.262358639,16358.14593,attack
1890,18933,273.5408449,10800.58038,488,0.583978453,497,0.581136602,503,0.533343531,477,0.541889113,0.328301586,16639.49949,attack
1900,15863,274.316182,9097.865828,490,0.615313369,495,0.618169275,481,0.555374503,460,0.570128792,0.343735536,16783.0051,attack
1910,17826,253.8179111,9551.173362,482,0.574685188,490,0.574211198,525,0.526112918,503,0.534472107,0.35089176,16927.65611,attack
1920,19289,293.4220169,11194.77624,514,0.590414819,516,0.591209798,550,0.53381142,527,0.541701563,0.404293601,17070.39531,no_attack
1930,16707,304.5776711,10292.62475,504,0.585719309,541,0.580322402,530,0.531050604,465,0.54275833,0.381689725,15962.02459,attack
1940,14378,232.4548117,7788.32243,440,0.573671458,570,0.566541028,554,0.514765139,401,0.539287851,0.3236498,15914.75557,attack
1950,16332,276.4187546,9223.776639,498,0.607363143,620,0.597297473,606,0.537410537,446,0.562176698,0.380496453,16001.46349,no_attack
1960,18872,297.8858978,12412.35177,465,0.549660331,512,0.546199193,491,0.499574513,429,0.514937576,0.315172066,16856.68271,attack
1970,15641,271.8246142,8788.995859,492,0.600184574,491,0.607434274,460,0.552431398,445,0.565649788,0.329751175,17881.05059,attack
1980,16034,255.9684612,8415.948665,493,0.577641397,497,0.583232171,523,0.536997313,499,0.546350483,0.333647156,17729.42693,attack
1990,15237,292.2862028,9163.925773,491,0.604333363,496,0.605437688,497,0.550166659,480,0.56560605,0.347176646,17532.96335,attack
2000,18433,277.9777271,10507.21561,496,0.541978322,480,0.549044539,530,0.506052772,481,0.514575531,0.336240403,17534.12972,attack
2010,18950,256.8929743,9447.064202,523,0.584644564,514,0.570258218,774,0.519376832,475,0.538160035,0.365993751,17139.25666,attack
2020,17458,227.665116,7896.623506,517,0.580359426,511,0.582849156,508,0.536464925,482,0.547845611,0.268611636,17128.10452,attack
2030,19045,278.5112596,11457.54329,474,0.56659672,521,0.560225188,510,0.518898672,463,0.531657864,0.317369609,17428.58914,attack
2040,17264,245.1529671,9011.070362,475,0.579403292,603,0.567764543,573,0.533400964,428,0.553516537,0.320623516,16826.48741,attack
2050,17956,248.1752301,8637.943689,524,0.581804959,655,0.568165731,640,0.530175997,493,0.54896548,0.337616138,17849.6504,attack
2060,17976,242.424533,8855.160896,502,0.555019127,553,0.548054994,542,0.508326112,471,0.521886488,0.290217611,17328.33608,attack
2070,18406,266.0261007,9370.654511,546,0.57526721,547,0.574762725,555,0.532110501,525,0.540068878,0.347541314,17229.10134,attack
2080,19375,285.1953149,10175.47417,557,0.587449808,550,0.587345426,565,0.553287235,539,0.555606403,0.352233375,17833.89442,attack
2090,17868,270.8112308,9693.736948,508,0.59213818,513,0.590355183,524,0.540563493,501,0.548584765,0.353063728,17124.88766,attack
2100,19135,248.3125785,9056.774809,533,0.552758171,540,0.552797743,535,0.511563299,523,0.515833021,0.328084594,16363.61715,attack
2110,16435,246.6078348,8686.311159,473,0.565176109,479,0.567610672,451,0.525426132,441,0.536214291,0.293027671,16614.70227,attack
2120,18379,289.5150392,11304.6383,478,0.578261418,482,0.577622031,457,0.540139138,443,0.544825847,0.325312995,17386.28852,attack
