time,total_pkt,avg_pkt_size,avg_size_ip,total_src_ip,entropy_src_ip,total_dst_ip,entropy_dst_ip,total_src_prt,entropy_src_prt,total_dst_prt,entropy_dst_prt,entropy_tcp_flag,avg_window_size
440,19307,329.891691318,12200.9270633,530,0.581506495612,536,0.579452201913,507,0.538345343164,485,0.546754160811,0.368804811773,18052.8829793
450,16841,280.348162246,9465.40963855,507,0.585131700784,510,0.584470772348,480,0.54645670245,463,0.55563400193,0.345095758385,17894.3769048
460,17582,257.523055001,9277.70431211,499,0.559707977245,502,0.560893771036,470,0.526646616824,441,0.535877848416,0.321438929524,17008.3937787
470,17798,255.678563387,9521.74842767,483,0.542081031438,488,0.543748463787,462,0.522681736989,453,0.529047692939,0.264695122223,17272.3071861
480,14812,249.718158464,8357.08371041,450,0.601155591321,457,0.603788001967,433,0.558986912291,420,0.567859034588,0.282596245195,17572.1605462
490,16331,255.994780473,9368.25842697,454,0.546022902376,461,0.546054978409,433,0.510308590742,424,0.518621742658,0.264078744986,18022.6513791
500,17150,254.797571087,9304.72921109,475,0.526111260261,480,0.527793173504,476,0.499502346261,469,0.507374331602,0.232812217178,17798.0840484
510,15014,242.55225772,7720.98938429,480,0.555422937056,480,0.553192915773,479,0.523307939908,460,0.525098744352,0.2835162441,17412.7665174
520,15189,250.717652495,8310.43982495,471,0.610336397496,475,0.608067479592,456,0.575479745629,444,0.577838583233,0.323705419676,16320.9151394
530,13931,306.40503416,9084.35394456,478,0.617133303897,478,0.617312199561,474,0.591771686843,464,0.60430464277,0.372955007475,18017.2793868
540,13560,243.102880355,7140.15835141,469,0.56193351962,474,0.562777663963,452,0.528978098002,444,0.531112112149,0.263613756014,17178.4755695
550,16228,387.236812847,13310.7515924,480,0.567656186023,482,0.566852631842,460,0.538948838252,440,0.539561534362,0.387045134894,15758.3793514
560,16846,347.478503895,13495.4872979,442,0.589541083096,443,0.592341942783,437,0.547351755899,414,0.552463920028,0.335064305092,16652.8809797
570,13807,258.823525143,7908.75166297,459,0.582826553003,465,0.585832693975,452,0.540040959437,438,0.54884621175,0.300418420575,17681.1532431
580,15673,251.431696086,8382.48614072,481,0.563845238225,490,0.56390001898,464,0.537520924604,452,0.539338242533,0.282092143388,18222.2105571
590,14794,269.649983068,8711.99562363,466,0.563927897529,462,0.564629692293,451,0.519380025742,436,0.52858703068,0.287534976944,17553.7119131
600,13472,269.81701146,8129.59865471,457,0.625357588837,461,0.626832498889,453,0.584652163001,432,0.5930165516,0.337605226847,17676.5778724
610,14689,253.670713409,8265.15555556,462,0.565649589397,461,0.565282950211,439,0.53202415928,417,0.536917748634,0.257367017979,17409.6367643
620,15497,267.05391428,8922.36933045,472,0.555797335868,471,0.557945821677,461,0.520619294536,442,0.52905419399,0.276501947857,17304.7066188
630,13302,269.248038032,7773.583878,470,0.582438579428,471,0.586942674313,446,0.547313913086,419,0.554218769101,0.301343863642,17212.6443468
640,15499,251.942938474,8731.57399103,459,0.545388856742,466,0.550392521131,437,0.522648635397,415,0.530551136985,0.238975980108,17145.4102477
650,13493,286.974073249,8942.03240741,444,0.607146114562,452,0.605247504976,443,0.569511019945,442,0.574328278006,0.307038047779,17642.9707363
660,14028,255.33740709,7733.07575758,468,0.563710488112,480,0.564777673248,435,0.53934332974,426,0.543342742605,0.25318396639,16989.4901383
670,14541,254.627894157,7878.80597015,480,0.574242934403,493,0.574911334275,442,0.547505439709,419,0.555284619665,0.260316157083,16984.0201601
680,15681,279.636206786,9390.61587983,475,0.603744327917,477,0.606809632212,484,0.57646386776,468,0.58781285866,0.298842820321,18094.1022035
690,15528,264.776529096,8558.52818372,489,0.578311148602,490,0.57922911277,465,0.556283491583,448,0.564476641086,0.278431696288,18143.3903761
700,13935,266.561200259,8213.74944568,461,0.589841259491,460,0.589684869959,460,0.551787281143,443,0.560322590468,0.350145953912,16896.1953421
710,16083,334.311172036,11613.3333333,473,0.574079477117,472,0.577454452453,450,0.542787205623,428,0.55141317339,0.356345712075,18051.9962823
720,17667,281.412041499,11129.6569507,455,0.502359666868,461,0.502143510693,441,0.480718897492,421,0.489230641392,0.267047855591,17874.3944622
730,15512,257.029733049,8607.15800866,467,0.557472456487,471,0.553866256596,441,0.529193250013,433,0.535489641109,0.243392791332,17269.7144799
740,14662,261.876101961,8348.65577342,466,0.562888352693,465,0.564093006185,441,0.526798728102,421,0.535245152821,0.278452569717,17438.1697678
750,15164,309.312355391,10538.2162162,449,0.591568335146,495,0.574847491077,462,0.539387369927,405,0.555507104054,0.355312323619,17718.1493873
760,16150,388.542530734,13314.6085106,481,0.640029786632,615,0.616793867053,652,0.588508828513,488,0.61494550783,0.439736646147,18099.6411608
770,14323,327.364406187,10348.9159292,460,0.5979230613,598,0.573487374908,593,0.548865082212,435,0.575236457281,0.418370242889,17627.6008279
780,16031,339.452409224,11655.7467811,474,0.585254833192,530,0.567174035965,519,0.533359362534,458,0.552865366178,0.399246187069,17148.615057
790,16148,375.258665673,12611.5114823,488,0.57423854697,500,0.56319561042,451,0.532045086645,435,0.541504042617,0.391462858899,16943.6961672
800,16553,377.32374667,12564.2721774,503,0.595898520125,505,0.584327451339,490,0.555919943545,474,0.567416855959,0.397419874104,16853.3902093
810,15935,383.797611565,13539.2904656,458,0.589884896236,459,0.574460255113,446,0.546025491985,430,0.555712674227,0.373093091354,16727.0566496
820,18668,413.018014627,16135.4684874,488,0.595310935769,491,0.582200601547,470,0.550691481512,444,0.566462346603,0.382100850349,16722.8065432
830,18695,420.994958975,17601.5538117,461,0.623114989271,466,0.6037591109,470,0.574844215412,450,0.591037113322,0.445602187647,18235.9536737
840,18993,386.415259603,15288.8141962,488,0.635468521498,489,0.621231292679,500,0.581375219168,480,0.597110910161,0.405779071075,17258.7794942
850,17610,392.343563173,14149.3429158,495,0.636799756845,526,0.616763079898,581,0.593539573972,524,0.616123290596,0.4563497264,17009.1337881
860,17953,348.045896147,13206.5720339,481,0.604963072811,613,0.582679878814,578,0.552826417932,434,0.580069759228,0.385164191196,16985.9607471
870,16044,344.367854909,11543.9035639,485,0.635051347985,629,0.611951471258,600,0.578375983061,445,0.602513186575,0.392116969526,16531.3569361
880,16421,367.791193355,12340.6004098,504,0.649521564577,555,0.63538124904,551,0.58617251809,472,0.608143159519,0.432443614731,17491.5507124
890,16502,337.262079864,11142.5160643,507,0.590584466632,500,0.587698359051,504,0.551025004066,469,0.558948108017,0.413820508582,17263.6501534
900,13829,290.998984624,8684.61904762,473,0.609708867611,474,0.596300210599,456,0.568741062957,429,0.566903127551,0.352504655696,16948.129924
910,14270,274.744473296,8259.14345992,481,0.587601811104,483,0.58475747243,437,0.556316827278,417,0.561451213149,0.293581303118,17038.6758092
920,13307,266.486239916,7617.25646552,472,0.585745533191,478,0.580638326481,420,0.564298685899,413,0.566655649441,0.255949454774,17744.2751327
930,13045,246.877295428,6836.4,480,0.582830422559,483,0.578435604184,447,0.55571503524,430,0.556797110088,0.239133267443,17717.8271897
940,14557,242.947092863,7785.03311258,469,0.565942322147,471,0.562966125477,435,0.536872761166,413,0.538970416767,0.259625182343,17097.0114041
950,16023,284.996745525,9942.52838428,468,0.603263377649,465,0.598007297507,453,0.561858575289,433,0.567678843134,0.335231911903,16998.6027442
960,14389,262.065064437,7772.61157025,494,0.586738915522,498,0.580418555586,476,0.567801699847,445,0.574909230728,0.29181369533,17111.383777
970,13371,264.297481637,7767.08590308,466,0.6135677623,471,0.609592537434,464,0.573962599979,439,0.582218359815,0.313720396862,17722.1627132
980,14250,344.791487865,10275.0754717,487,0.590363206686,491,0.588079297621,454,0.561459011152,431,0.571335948091,0.332530244331,16481.8727407
990,14910,246.251295162,7656.97280335,489,0.580789786637,502,0.578332190586,445,0.553522873023,431,0.560822089877,0.304010874206,17430.1878111
1000,16964,279.240851315,9207.32748538,527,0.603791299759,516,0.586634459005,611,0.55044769577,434,0.573498269709,0.399313328372,16571.7033525
1010,15388,224.992967376,7289.48734177,486,0.5943720765,465,0.586989543029,475,0.555030141731,410,0.569013303889,0.375971755954,16429.6366124
1020,13418,205.997833557,5994.53695652,473,0.565912122208,470,0.558473705821,454,0.540418853366,417,0.550079777447,0.292333283386,15812.588725
1030,12037,221.245956311,5586.57684211,491,0.575753070272,489,0.575126675087,460,0.537800010228,441,0.54663856651,0.293496612673,15927.4645588
1040,13146,230.07964332,6799.26801802,455,0.549023900641,456,0.550121236324,429,0.512004544329,411,0.519970112224,0.263366914549,16774.2838604
1050,12614,210.940408943,6080.98623853,449,0.575906741273,451,0.578070837669,395,0.535768793989,381,0.545282176701,0.231041431561,15848.2230813
1060,12988,235.977228869,6574.37634409,478,0.570862802552,485,0.570998931579,429,0.538580691593,400,0.544137091607,0.27950281866,16355.7777778
1070,13090,216.28045977,5967.14587738,487,0.583741823891,493,0.584352679338,453,0.546531400911,431,0.551879021552,0.27166159259,16160.455046
1080,13326,320.700903614,8891.24843424,491,0.596682161751,507,0.599901049133,448,0.558401169352,435,0.579279261973,0.378820559887,16616.1397633
1090,14075,295.769307495,9103.98684211,466,0.560051308888,474,0.562202409187,453,0.519124796272,429,0.53508614036,0.342121740687,16241.4104918
1100,15610,240.829035155,7919.92194093,481,0.544511674583,489,0.544741401256,483,0.504640032357,471,0.510172324922,0.299129418061,16272.7001048
1110,12657,284.501426534,7654.24093817,481,0.601596724432,487,0.601713200968,440,0.555538306196,409,0.57002364364,0.34583754425,17061.8551413
1120,13587,235.298789489,6811.5982906,483,0.588754291978,480,0.589216191168,434,0.552999837379,416,0.563729659146,0.289962139324,15994.7267338
1130,12824,231.977491208,6438.50759219,473,0.588877455111,518,0.583929898199,492,0.545361936964,424,0.553790019521,0.316986156658,16591.6612636
1140,13338,227.327871317,6518.0387931,473,0.635865010428,577,0.625059457245,546,0.578650585199,426,0.595309690061,0.336569558257,15646.3834808
1150,13821,233.701647435,6985.19522777,468,0.578636094812,571,0.565932889773,565,0.526973471797,438,0.540890069542,0.308943670708,15954.4828064
1160,14186,263.115286804,8662.0,439,0.597728403882,442,0.597985212557,421,0.557094496156,399,0.566672072985,0.29746734818,16545.0877507
1170,11544,212.95086379,5438.98226164,459,0.596249223666,459,0.596234930249,444,0.555424063793,413,0.558403075716,0.269899111065,16106.2183131
1180,14116,208.777469794,6944.44208038,437,0.566119277549,445,0.567158325441,400,0.529946304102,380,0.535873241103,0.213645193192,16615.6935605
1190,13299,271.072968491,7834.54030501,472,0.604767267574,476,0.602723436862,456,0.570353805675,438,0.574544469556,0.333279416852,17442.7086929
1200,11729,223.61426492,5765.10154525,463,0.622959726185,470,0.625882362456,433,0.577536098139,413,0.580126707568,0.309971298197,17044.1870001
1210,15226,264.000065811,9416.62206573,437,0.56061522046,442,0.558488017029,433,0.520049225389,415,0.52748707977,0.310664304116,16564.7900484
1220,14223,241.825149701,7611.32594235,462,0.560645510096,463,0.56428023923,435,0.519086416664,415,0.529060964607,0.254278762929,16708.6004202
1230,12524,198.511404562,5124.79338843,493,0.563900146127,500,0.561363032966,450,0.522200505442,432,0.524755268576,0.225970750172,16421.0535641
1240,14178,209.129696455,6094.08247423,499,0.554524837235,494,0.556365018336,442,0.520158746855,418,0.523356535657,0.254614937205,16768.1890373
1250,13403,223.381426326,6461.13852814,472,0.583244114501,480,0.577544597841,458,0.535831805981,441,0.538080727922,0.290638686628,15873.9311219
1260,13114,252.819821197,7766.79107981,436,0.592042362051,444,0.588604744675,413,0.547090099528,399,0.550142316455,0.315820429585,16013.0615613
1270,14520,258.1632935,8160.32751092,468,0.601443522946,483,0.593416708915,446,0.549184548098,433,0.550440763045,0.345511326833,16300.3860133
1280,15380,293.891691105,9740.31965443,470,0.599941383683,469,0.603908450674,440,0.548208135495,413,0.57357845436,0.34958731005,17002.6010889
1290,13592,280.780991736,8474.70824053,456,0.60787196771,467,0.604041433704,435,0.549567481757,415,0.557856605207,0.356516583363,16604.1095952
1300,14129,224.765924245,7073.10267857,459,0.6004919847,467,0.597382131128,482,0.550106625551,464,0.553235170536,0.332290472102,15944.0272523
1310,15013,280.97551211,8846.59663866,486,0.617548815697,487,0.620981237942,473,0.551592984079,459,0.561689954985,0.381061779988,15667.1842964
1320,14990,320.096424992,10042.4381551,488,0.608683191332,494,0.607298169312,466,0.542585398851,456,0.554178671043,0.406400551539,15855.1501022
1330,14356,228.534110746,7145.93231441,466,0.57185812483,469,0.575261858446,438,0.526296756059,423,0.534735010508,0.278390673916,16189.646007
1340,14061,241.448101446,7016.99171843,489,0.611551712828,491,0.610556354706,483,0.560402364885,469,0.556605220227,0.327977967949,17454.9418876
1350,14315,236.19589722,7513.5545657,459,0.576993620943,459,0.578561518817,446,0.530445032525,415,0.538638059858,0.249757601257,17116.1695556
1360,14928,263.697388736,8447.95698925,479,0.584213485993,480,0.58735165871,476,0.528311345035,454,0.539639401171,0.321652048935,16839.0553322
1370,15240,298.487909055,9664.65744681,479,0.627296444796,478,0.629677494216,455,0.562550599952,446,0.579669494376,0.348049983485,16339.9670959
1380,20360,355.621725428,15598.1987041,482,0.541960938763,472,0.543069166738,447,0.494446840864,435,0.504274834842,0.446270597165,14740.5753769
1390,15897,285.739100302,9923.96280088,466,0.582254486074,468,0.586958352596,423,0.531518817644,410,0.54917335127,0.355629522087,15856.8037771
1400,13184,225.385879489,6223.68067227,484,0.594733773346,483,0.595280675411,469,0.553570360612,448,0.556612268535,0.276787671881,16736.128754
1410,16463,258.135227204,9185.03246753,469,0.524470229751,473,0.528621239004,435,0.488883889697,417,0.496963678169,0.24405080244,16595.8379464
1420,13513,269.172260172,7950.02631579,470,0.596692179669,470,0.598387358634,453,0.553963805604,440,0.559895979336,0.326383734888,16318.0916169
1430,18858,337.032359192,12535.472332,515,0.590857644941,523,0.592625766033,506,0.537794153306,494,0.547141357242,0.382170901805,18119.909101
1440,19715,293.94776461,11200.2073643,538,0.570315422421,537,0.57062071312,548,0.510275562836,530,0.522813715069,0.34524734008,18234.5825517
1450,18828,344.554722399,13697.6892178,483,0.558738700337,483,0.557929498924,460,0.511545441985,438,0.521866375088,0.383305434629,18790.206628
1460,23278,426.381460602,22314.9234234,456,0.517481213428,457,0.51967112147,447,0.477069376278,425,0.487164700181,0.416522919717,19808.3872684
1470,17409,250.731282346,9008.71280992,491,0.562743272412,494,0.565178267982,487,0.523092575544,466,0.531094471493,0.284896853887,17424.8659185
1480,15854,240.454303966,8319.08752735,472,0.566746584969,483,0.566660460806,433,0.528418114579,415,0.530507513652,0.278676672625,17259.2129353
1490,16742,247.365224675,8524.15463918,501,0.555545102088,518,0.558095941393,494,0.516242332566,470,0.526361560788,0.28230000983,17013.9455476
1500,14990,245.780742227,7673.59290188,491,0.607048843954,500,0.612104563728,462,0.566074115986,440,0.578240839469,0.288779670126,16453.0016177
1510,18798,246.611434057,9285.56425703,511,0.532455582362,509,0.536814671446,483,0.494788060276,458,0.50528446759,0.259146575576,16992.3244856
1520,14994,237.520513163,7795.46491228,468,0.580748231527,475,0.581337069643,490,0.540558110942,476,0.543163532801,0.309809806999,17268.5224681
1530,16290,235.758073445,7805.94501018,502,0.541437354454,539,0.542052222534,513,0.499423689162,455,0.508325853506,0.253075263991,17663.4381244
1540,15971,221.970846946,7406.47379455,493,0.576071688356,629,0.57105707371,596,0.514746168834,449,0.538743699882,0.354620633378,16444.3836683
1550,16675,237.930206018,8537.28448276,473,0.564638365785,600,0.553355136775,588,0.507538577875,439,0.528501943063,0.372672075628,16342.5085088
1560,18026,240.916893657,8254.96,534,0.57775824151,581,0.576266698629,584,0.525701690741,526,0.54097342744,0.385209901131,16501.9574022
1570,17370,322.377666321,11674.2442589,488,0.584932394023,488,0.592470056355,470,0.537442541736,445,0.552327347183,0.399299852444,16914.3768591
1580,17026,267.876926697,10051.593819,466,0.598132012967,462,0.605548492627,478,0.546020863295,455,0.56748154289,0.413465430048,16589.9652044
1590,13774,243.327047688,7065.74418605,485,0.589293601509,495,0.591540769002,464,0.534604952908,449,0.547786007368,0.345875301254,16196.4507001
1600,19052,336.117999684,13805.5205184,477,0.530232588397,474,0.534413045441,470,0.50177086725,441,0.507599767358,0.354927099163,15261.0902793
1610,22147,429.214702556,21273.073991,459,0.532044366728,464,0.535832124649,479,0.505089530455,454,0.513837609874,0.379854738031,14307.1471006
1620,14431,233.368282183,7306.45652174,470,0.556979220852,480,0.556180236126,449,0.512451067976,423,0.519190775385,0.285542284846,17241.4839784
1630,15349,217.805089723,7193.67025862,473,0.530536535303,487,0.530651026698,438,0.491225603366,426,0.494851929634,0.261257757335,16639.0688672
1640,19972,276.372321742,11947.5574837,470,0.517688895475,461,0.522962244646,442,0.48505574096,425,0.492804255157,0.300988679137,19831.2153854
1650,22495,370.170071661,17471.8718487,485,0.535848900788,492,0.537212377261,472,0.509908462688,466,0.509082274927,0.398266913268,24945.8601859
1660,16109,219.314747978,7373.19665272,491,0.545357199466,492,0.547279906519,440,0.507715636612,427,0.515392088207,0.252510244364,16542.0785891
1670,14544,220.981591285,6761.85021097,484,0.547996695912,482,0.550107129435,461,0.514927001705,439,0.516394413205,0.276371849721,16195.7709795
1680,14622,203.18246722,6351.41416309,489,0.548321417589,478,0.552850835438,447,0.510141388586,427,0.517100060451,0.251467610956,16066.2828361
1690,19083,262.730957006,9478.71590909,537,0.558987182923,543,0.559610899236,519,0.508270527437,491,0.52236744114,0.354942926536,15802.7908357
1700,18344,302.598055282,11168.0645161,505,0.580670981517,510,0.588609032945,476,0.531965555681,455,0.553801257233,0.381098998536,15927.6598249
1710,17791,303.720648685,11190.4045643,489,0.559550932462,491,0.561817864827,448,0.511641129831,424,0.525717108167,0.344989387916,15877.7237705
1720,17809,290.118150107,10855.9157895,488,0.550807847548,486,0.55586254903,426,0.504072074767,412,0.51809649613,0.323445478394,15679.2871542
1730,16351,306.096756392,10971.7186813,463,0.555890451363,462,0.557967909479,452,0.500529512365,429,0.516450594272,0.360440035746,16010.0211202
1740,15726,292.210787748,10040.6695842,465,0.558724847632,466,0.561131980849,452,0.508077603121,434,0.516865952512,0.348777796691,16287.674387
1750,18741,271.716254474,10619.6242171,487,0.530928690287,494,0.53401116496,467,0.484640205123,454,0.496967206868,0.289074111501,16962.3839978
1760,16607,255.266775284,8813.08541667,492,0.558434603796,487,0.561158678261,461,0.511830799991,448,0.521870772588,0.288069661681,16953.0082624
1770,16345,252.520110362,8634.38784067,485,0.531544793745,479,0.532524939368,445,0.493272242764,428,0.501152375017,0.247950990256,16529.4517437
1780,19227,273.649174006,10939.6958333,492,0.556601632299,499,0.560354337352,469,0.519767586207,455,0.53342107843,0.317965972094,16823.8322016
1790,17374,229.24185832,8498.11324786,477,0.561057032709,481,0.564692535435,447,0.516420014338,428,0.525487306125,0.244713009736,16812.7708004
1800,17582,284.639824471,10492.8046218,484,0.553171001158,489,0.553683520845,468,0.511667973305,457,0.519750461416,0.313705555286,16601.6102481
1810,16169,274.596743236,9220.3991684,487,0.558001370646,493,0.559733118651,474,0.512887168071,455,0.523564495663,0.308285043671,16482.5956522
1820,18202,275.209046387,10755.6430108,476,0.558100413621,476,0.562935674299,440,0.515832075605,414,0.526610279078,0.281652696811,16453.8399104
1830,18028,259.937034567,10370.9689579,458,0.568823809245,461,0.572162999901,432,0.522795632171,413,0.532229846728,0.292853912765,17210.08
1840,18471,251.230593855,9349.83838384,508,0.537734834136,512,0.5399191273,480,0.50245023913,472,0.506739324559,0.305590964257,16584.2383134
1850,18377,256.484059077,9825.10647182,489,0.530653187348,490,0.537113034996,452,0.495312357111,442,0.506039282581,0.2964318332,16693.7867688
1860,17015,261.376603507,10164.3798627,445,0.570288676989,447,0.572380064512,443,0.519745772972,429,0.534524357691,0.312472688448,16602.3114852
1870,17806,256.501800788,10084.1526549,462,0.570249546998,472,0.571328212945,437,0.521985872034,415,0.532285497946,0.287927706508,16685.3710969
1880,15189,223.709194113,7548.81514477,458,0.550457695739,460,0.553987080386,435,0.512240380618,408,0.518873898582,0.262358638938,16358.1459262
1890,18933,273.540844921,10800.5803758,488,0.583978452615,497,0.581136601649,503,0.533343530807,477,0.541889112851,0.328301586044,16639.4994884
1900,15863,274.316182048,9097.86582809,490,0.615313369157,495,0.618169275205,481,0.555374503142,460,0.570128792444,0.343735536459,16783.0050958
1910,17826,253.817911119,9551.17336152,482,0.574685187699,490,0.574211197996,525,0.526112917977,503,0.534472107427,0.350891759539,16927.6561052
1920,19289,293.42201692,11194.7762376,514,0.590414818847,516,0.591209797974,550,0.533811420086,527,0.541701562639,0.404293601128,17070.3953083
1930,16707,304.577671068,10292.6247465,504,0.585719309017,541,0.580322402299,530,0.531050604102,465,0.542758330474,0.381689724909,15962.0245892
1940,14378,232.454811715,7788.32242991,440,0.573671457657,570,0.566541028294,554,0.514765139302,401,0.539287850709,0.323649799891,15914.7555746
1950,16332,276.418754606,9223.77663934,498,0.607363142979,620,0.597297472954,606,0.537410537281,446,0.562176698149,0.380496452845,16001.4634877
1960,18872,297.885897844,12412.3517699,465,0.549660331467,512,0.546199193116,491,0.499574512949,429,0.514937575783,0.315172065877,16856.6827141
1970,15641,271.824614202,8788.99585921,492,0.600184574269,491,0.607434274307,460,0.552431397898,445,0.565649788463,0.329751175231,17881.0505859
1980,16034,255.968461154,8415.9486653,493,0.577641397071,497,0.583232170677,523,0.53699731256,499,0.54635048299,0.333647156248,17729.4269277
1990,15237,292.286202815,9163.9257732,491,0.604333363086,496,0.605437688198,497,0.550166658524,480,0.565606050217,0.34717664566,17532.9633529
2000,18433,277.977727075,10507.2156057,496,0.54197832176,480,0.549044539169,530,0.506052771689,481,0.514575531262,0.336240403171,17534.1297151
2010,18950,256.892974288,9447.06420233,523,0.584644564123,514,0.570258217612,774,0.519376832394,475,0.53816003533,0.365993751313,17139.2566632
